pre_metric,post_metric,user_id
89.37029316252405,99.054014430063,108
102.36395174909964,103.47098858924299,109
92.8478776792128,97.66865365095296,110
108.60980939951907,106.16102272008973,111
103.5370323854135,98.92182906051134,112
101.27427718104187,99.29094866907114,113
99.23832859940791,87.4698400161993,114
111.37716916575553,117.33908438147354,115
90.68300114860828,98.24644982427675,116
92.73061674678483,93.24497798021847,117
88.83393952779464,73.40090251129615,118
113.34546412220602,100.4580332171719,119
97.06433620555111,98.25891690512634,120
89.62599229295719,107.14938141144381,121
95.8092659967204,101.93749780136909,122
124.9964714191205,113.92120254904137,123
98.92527045441912,103.87734258192512,124
108.5002059773747,117.55525789714143,125
104.65181826479504,88.93897090672505,126
99.87616717919072,100.17020849778743,127
93.0729504865156,101.7151128228691,128
96.65704759575817,113.62066564166413,129
96.45547584902074,108.71113223016096,130
77.90723825047291,81.07582268330908,131
125.90132165299634,119.35825282475747,132
109.24836257940864,108.10268108520131,133
101.16286506767096,99.04792659928847,134
97.96650861605441,84.26438840938886,135
92.1035561827115,100.31618289420676,136
109.49621715476415,102.55192509844463,137
98.13144014534709,104.95807491887743,138
104.7927255908122,93.04430688966737,139
86.12504831900031,85.3646064930511,140
103.78476536757482,107.71774857189446,141
120.00301160167004,96.18950492854836,142
97.10371135310616,98.92730239987088,143
107.99954948630251,103.47588947978147,144
100.353336371105,97.40289428311245,145
111.05190540320545,110.46028372922237,146
110.67424509330233,118.65028359890321,147
100.61646371128363,98.33785597662857,148
94.40414569978446,96.09415615364246,149
102.86754161442533,100.82270495660644,150
100.41769029452247,101.24951289562654,151
93.82096694369882,100.40680552636958,152
104.56478847488745,108.73385560517593,153
104.3232286187619,104.9255463063148,154
91.10973395217867,98.48147879615749,155
98.88512102084552,97.50946604717429,156
129.21139507657892,129.37032408502523,157
108.16834487254451,99.68223357877179,158
100.97779310844356,94.38811869786372,159
125.11082373702183,110.36450677873333,160
95.44596801403591,92.61736439415141,161
75.2314588078254,77.34074214709014,162
80.93058500495465,93.85245637981117,163
84.80488986209694,85.64172428870991,164
102.60055054250047,116.57765223616946,165
109.76356295342399,98.03152029098875,166
78.29809761331111,86.05634971590202,167
111.17243720936423,93.4387489337821,168
87.7226155942568,104.69999104376255,169
102.56434848228616,95.37982462037972,170
104.63919602174066,91.55277476498992,171
104.32329833690598,102.47534234384682,172
100.07547080272394,91.08789891091206,173
101.70995513942536,102.34906450844389,174
88.60179850051453,93.31806770476338,175
102.78216890396445,105.3096403571207,176
109.79652364759178,118.15958876631395,177
109.26222630764762,109.34829992408301,178
126.12852907072119,106.33049228785272,179
110.83232541940114,89.50404564844933,180
107.26427355950175,118.06646365752474,181
116.63500591717843,112.18749526797278,182
102.41137638588592,95.53351982392114,183
87.10122780207098,93.9767157053986,184
77.60140142660251,90.9392788687888,185
112.76570916381836,98.04908370014367,186
105.68031348989939,107.08553362185664,187
108.47296954372217,111.21247710740117,188
96.6712510374922,99.41326008949625,189
103.44829396167466,104.32593110645293,190
118.82381603093201,104.88325061679221,191
103.34834201851535,101.93281873484132,192
88.84481323732192,80.77735249360188,193
95.68550284365317,94.30831737627972,194
113.85110615586996,128.77419748341492,195
89.10038935713062,92.13802613290855,196
74.1857053998087,84.6567852134666,197
77.06044812054513,85.17812525358379,198
86.61061041381356,99.07610615287156,199
107.99393528493252,106.93004802738234,200
100.88463200927342,109.31605013795783,201
92.42722872840723,92.2617712003611,202
87.14863470581565,90.03485183386783,203
98.86010691866937,100.66307678984549,204
98.40404366956598,96.47266755345272,205
94.36073055948712,90.41217799445232,206
97.54745853947595,93.05598186243311,207
92.36818222785169,92.20505730473866,208
118.03221940585561,123.9829747151685,209
76.33058634450012,83.10385586818333,210
101.22188855964943,115.0453075739928,211
89.85594425482645,91.807742867625,212
107.06516438502436,92.0632510488621,213
97.6489380262635,104.08600952074713,214
103.66021447248124,105.55819262737151,215
105.31596243829064,115.5792969528419,216
102.05326238396715,94.50004465844803,217
109.91040461744015,118.10986322818667,218
86.08522245536494,78.43040198878043,219
109.51698912164177,91.34807444413066,220
97.81057550374214,104.84517830931841,221
103.80644377323878,114.2063565159236,222
115.56533374098,114.52726105369945,223
111.2440683722896,97.10666271383856,224
119.83906260402674,114.25024995096757,225
77.4940816658667,99.18420089017424,226
90.44118347059654,106.17773735642349,227
109.64167667422825,113.68925303344594,228
88.69321874063773,105.16309492097132,229
98.17407186186664,102.13771867633419,230
117.07875861248556,101.44839617461474,231
108.74699989978656,114.19291099858091,232
90.37731330036978,103.93130078692174,233
104.53806440781482,110.24190236552275,234
106.45300500295694,84.84663788718217,235
100.67376386015009,94.74320055520815,236
98.9949365887171,110.79463396854642,237
101.41557475612439,96.00323639002886,238
84.99486304095649,103.73525937691713,239
101.26512418408467,92.3702434485217,240
90.3308892064748,100.36297305217748,241
103.93571071354643,85.1758617820456,242
104.29216959043684,108.83966511974624,243
91.07206731216161,97.90261362559212,244
106.12671144108548,97.63907340098685,245
103.55812429256585,99.86796767521501,246
99.57903713273377,99.60019304424969,247
107.25806722082712,97.95374066526416,248
96.8720330341172,93.38515587080975,249
97.15842017772684,111.86366518891914,250
100.77786179655865,104.72874108138743,251
99.40777196131906,98.47137413845391,252
111.42166871287435,114.12552205478,253
76.2605476461064,92.06324224197013,254
96.8952644703653,87.77867949463396,255
79.85043895242482,79.99943703311914,256
94.73761302023162,100.05336993997891,257
102.32228237177286,93.50157022064552,258
99.77853806100087,103.1957459008838,259
109.3933186762564,101.68803011825094,260
102.8662766070887,94.0472078967872,261
72.23125439328686,81.74839330754759,262
88.41657045158779,78.06876716280641,263
115.1366249343347,117.70312768071271,264
115.15920406548098,109.865159736724,265
100.52347079023136,100.10296458257687,266
83.9821229882345,106.53103521572079,267
121.18804070102688,113.66977040717195,268
78.46964693333103,78.19541164846115,269
102.50243165895937,108.22052788523493,270
98.88126914404947,106.4671926655441,271
101.7806975537604,99.43536722773369,272
87.59282642733473,107.05787075355778,273
95.27757234006852,94.47898863630608,274
110.02149307652228,103.7227934332041,275
94.33610134291422,102.22600023633424,276
85.38566161266108,92.1199560774174,277
99.03140108192457,91.13421001881571,278
100.06268835734178,97.70017754855621,279
97.79374727543856,97.1805860273517,280
91.22615862201613,107.88566549488928,281
104.5508346287511,102.13405922083206,282
97.86792063329855,86.61073686563135,283
87.35102084015652,89.48592448314068,284
101.3264485194458,96.26033958030638,285
98.83086583571604,99.92498800921041,286
100.58935359022975,93.02681644530622,287
82.06817581945603,83.09975068696467,288
91.4221146246203,100.1539019086234,289
103.72999835969705,95.38626595228592,290
108.51496881241201,112.7191280899969,291
102.68488241965726,102.18737937393196,292
100.84928537762359,99.31958045448445,293
106.57475099751916,101.32248512441953,294
109.19762255926818,107.18309294492626,295
117.08909599159713,111.07257733462033,296
104.16161651662968,94.87618228708115,297
93.82101190938936,105.19714019112897,298
104.33288559381852,99.3742129301818,299
80.05686662590334,94.53326751321207,300
100.2022833988315,99.79877233565779,301
95.22630754748465,111.43493699846711,302
99.48407375035497,99.08086000986522,303
104.66362497181186,96.89087108524438,304
100.28592398183439,100.34556123339709,305
85.27759824828291,99.96617539577073,306
96.23331748328017,96.89995893706539,307
91.80912475267424,83.62095120789971,308
99.64785766651457,100.24209755772247,309
103.47758325056671,97.748173929228,310
90.2372494726098,105.11396377415686,311
107.23614499620085,106.41420108219602,312
112.93284435711129,107.01252348419503,313
97.2111557457205,107.57469703090464,314
107.2146354105705,103.56318978516659,315
85.1049230039218,78.28833230181036,316
94.52463755305949,95.09896528447452,317
109.57765528963623,100.61095264840634,318
82.28273444897847,93.09208419121974,319
94.8761741086182,88.66900544126923,320
90.97885626356535,94.50965808485289,321
111.4381861271137,106.04424237579802,322
111.4074611858461,101.98551568724824,323
93.7083001433224,89.83449638924216,324
101.18238202397919,107.23285204073252,325
73.81404670528805,78.44986336173443,326
108.4507195082807,113.88894536201569,327
103.44893074306054,106.383856111408,328
113.21676514269612,108.82957097374228,329
76.06386665166411,84.38868967062187,330
103.42451555092212,100.9582886835385,331
96.41507667820764,97.88489528687644,332
73.82417227374555,81.54571098514997,333
93.01516849965239,91.21282294235174,334
99.13775370384153,102.11075145203176,335
107.97461792894387,97.81657495810248,336
101.90201035476967,102.32958198403966,337
94.77618971937144,92.8955955626746,338
104.39097677765734,94.84748231509141,339
98.85593772841824,104.12317809868249,340
93.43492297522465,92.81025462398219,341
89.73419804225723,87.91289048929364,342
101.42842533368847,96.83567116237164,343
101.50895044413947,105.02819104471754,344
118.35772183308188,103.55293850348072,345
95.42805600740259,95.73572790203322,346
115.99266519377065,96.46822758943404,347
103.46062104819843,102.47621096588084,348
111.73685962859027,104.57575241516354,349
90.89804390477393,87.10742807967176,350
91.21595661455521,99.14295573990792,351
96.87839181669054,102.18356593859976,352
108.92707791289,110.35971250821783,353
101.73249279366975,96.16708985143381,354
107.50797171358703,94.82953687632322,355
103.15958728334418,111.273792378527,356
110.27280530839863,91.35916091611907,357
101.97003695372896,101.54174809760862,358
94.73510523624844,97.56207626632066,359
105.14047900569958,105.19200108027762,360
100.90033708029472,100.75971262951757,361
117.48336647251223,110.01382341699025,362
98.40277867671865,96.96826299111413,363
101.09024452247405,102.41500929152521,364
96.93560487236782,97.30048221724927,365
111.56110482484576,107.90332157907953,366
108.74615848826946,123.000309997327,367
106.51099226536995,93.44213954502304,368
87.53307369632299,75.46478311675763,369
84.83454973483623,94.32750022790752,370
102.6487268844357,117.87119063567744,371
107.22037871289027,96.5111567593272,372
114.79198056582015,116.85376163791463,373
82.04306766555929,92.21067658852445,374
98.29694771410385,103.30205649800993,375
83.09536403808615,88.51245250448183,376
90.39271839786288,106.42816744239533,377
97.78897692363257,98.6712510062533,378
109.6301991348781,116.29658471306756,379
94.73383219497806,116.02054575392214,380
92.8182249484289,112.58365745507817,381
96.80169612806621,106.9790950243671,382
112.57666153680742,93.30732639726018,383
124.15912944780985,114.7083576818332,384
84.57989790378193,99.17307444400588,385
97.26502218102954,97.44158277594704,386
95.69701061413434,95.59897453316233,387
111.68801682852394,100.22531880601412,388
104.35666206765988,120.16292685213725,389
115.40729276660804,111.46534337778274,390
89.87872478674583,93.3210698449147,391
100.13772513416588,98.81624350422634,392
95.44444890520694,102.99597409676849,393
89.0358333654504,100.1781979637573,394
98.41966002977216,93.2250956932542,395
88.15500617327437,94.76938727813206,396
121.72621785598562,114.52153887987981,397
104.17291116991025,103.12419469630704,398
89.83540191363214,110.70364400743242,399
93.93951571661448,100.56271374406408,400
117.3263648912996,110.9922240990574,401
95.2188164135206,76.32793930849917,402
106.9410546696741,100.59181681643167,403
105.83654424662939,112.72523068493496,404
110.92731667274148,118.98551303992619,405
106.34715435660735,108.33199231065159,406
97.89885742318901,106.07979196014315,407
94.08501584143954,94.02381170068811,408
82.24223610873157,86.28332510690049,409
99.52347240126939,96.23387180305646,410
101.38701551132041,108.23540171632797,411
96.39805383387224,99.45657691751148,412
98.56362636548751,91.82047423108027,413
87.86047254844368,103.04136581119288,414
121.71170181466329,106.55161226404394,415
94.98987230335824,90.8045646073053,416
89.646033284752,94.03089832501622,417
94.02989194927082,101.4366127794083,418
98.31529091275816,97.13661551858819,419
107.41899269403302,109.32958734225738,420
75.72645298631011,87.92086189591885,421
105.15755834549392,111.25702206471465,422
93.84152333002456,96.55455191848323,423
98.20765317784011,105.17250353204228,424
110.17462675233512,102.515194076228,425
107.66696111588385,108.07795807074574,426
93.21820215696962,97.63086453582356,427
99.0726700652638,92.56593798002541,428
118.74014618288327,119.70770456878526,429
113.63098329529683,104.98431015410682,430
108.70762139390482,107.4870648329509,431
100.11627346022443,97.19458875755855,432
109.65778791105717,105.73605782962731,433
104.00438161731701,102.29877710869225,434
94.54783831386442,93.92816587767634,435
90.02964204172268,96.50702359335372,436
105.27059099674402,103.20496093561896,437
103.86502824006855,106.91345531648496,438
112.11556930342158,105.25935506927134,439
95.21005792584013,104.06815919838618,440
114.0684576696957,105.5472918196724,441
96.38935083876093,96.40476421228594,442
112.6039495726865,105.2858067027499,443
105.50758682377217,100.94928313894796,444
94.27257568804477,97.5299176874268,445
90.56913956386289,99.13182748314055,446
98.83566582051633,101.942379825566,447
97.39835570388644,93.32175474837916,448
109.44265826816657,94.3536288028417,449
93.12381664386648,85.14779499331482,450
85.2572656391356,105.74175605571746,451
99.85051631722058,91.5854854548088,452
119.26588931092871,108.70116678356672,453
116.42202179175649,121.57484731205571,454
93.81959790371016,101.22065511233781,455
97.29539530506818,100.71136215307793,456
103.22616493297434,98.0940982944013,457
93.40407305265981,93.22499247333752,458
97.58452605840313,100.48904397407821,459
97.28156726429597,104.15744840944137,460
89.53495271864782,101.17659379405778,461
93.85014039479597,101.9491732726904,462
95.18510900963715,91.02553967579311,463
102.38363233536738,98.29582742612918,464
88.20213236581486,93.6907394476974,465
101.08564458591233,103.28625028272825,466
90.21061777676952,106.9423622085116,467
91.94145536255994,96.53897864737262,468
88.78973704868005,91.86044237273298,469
140.15010155012476,123.12449004948812,470
112.59988058178749,108.45547047721941,471
113.4829093023627,113.58300937909343,472
108.16188253132945,104.32192580177247,473
97.67842208579573,96.17110537074458,474
100.70685515605253,90.82107081839276,475
102.9227174114882,99.86224683450034,476
104.5044152463569,104.13182166153983,477
105.97800212162763,101.35461786748048,478
115.29672200586879,113.09164613150242,479
70.42812011452929,88.58013042752958,480
94.47656436892822,100.99566287492216,481
106.8017157449138,92.2585485068807,482
96.44505375153435,107.10822315525304,483
98.45873656883184,104.14171993160606,484
114.9366813421758,89.95499894598882,485
101.94073885281207,96.86132078586387,486
117.8506698312305,93.4499457219929,487
99.585324132287,94.59134051826442,488
102.39570115150217,94.31882511946249,489
89.35374133059666,85.77742873414884,490
80.14357731593934,94.57659517843109,491
95.83297575501238,104.24478442703398,492
100.63521998398608,97.88263702084089,493
96.56082395948752,90.28432744360794,494
86.53264090694007,101.4600042816091,495
106.5853651884477,98.63297312695393,496
100.72845782038499,99.38230134924468,497
100.10964881384822,103.68361801497129,498
92.22975770080257,95.25284645800801,499
116.50298293345378,104.17687036533988,500
114.79138772837877,105.99689008238411,501
103.09288566205726,104.23661859210648,502
98.85369456781012,103.68731636226347,503
102.54143027327272,98.75450562325345,504
116.97879679049652,98.13114226493451,505
128.1183998514846,116.93860010018689,506
100.13234156045813,100.85272257886446,507
95.74209716633572,106.03155092180845,508
81.88416161440382,92.23831581065046,509
127.99297106095928,110.43418637783493,510
88.9633790201942,89.45502473290861,511
108.74279183005945,108.91059346899027,512
105.01673778538729,89.65647879383829,513
113.3593888646974,106.67017341141889,514
91.40332604066047,87.13141182406571,515
83.79872508351384,94.50430194006742,516
101.50475965354588,101.1894043205105,517
104.1273085085073,102.33388873419318,518
111.51365479418678,108.61876557841909,519
83.15157835260368,99.30927918640455,520
95.47322339182608,106.62626139259785,521
97.38135865261015,95.4093812219953,522
86.47348972510524,101.47913537052719,523
98.38667022104748,100.23224261404512,524
108.02202708750625,106.93895116593316,525
99.67845897577104,100.98145351444983,526
85.61857099115942,94.9146010499686,527
103.4879553889902,97.59691640407304,528
108.61294643385867,96.35104397101318,529
105.38973283704836,97.65477385797533,530
107.9250520503477,107.02529766891547,531
83.48157422971646,104.06029195841934,532
104.63663500992861,96.07934481674494,533
106.03131410893668,110.55277033046681,534
96.26206299799753,88.62829579401391,535
99.4757183534175,98.56576725724099,536
92.29957445626808,102.9869825884615,537
112.38965817348951,113.82621659655881,538
97.03869023501346,98.84039871742425,539
90.57669613256076,110.88802618437424,540
101.89349156885643,102.72945943958736,541
101.14451239387886,99.38702545578779,542
106.7185425171947,92.46944680105827,543
91.67731145084556,96.21200239922538,544
93.25486442105911,95.03168075960869,545
103.86711522631933,99.04294072172468,546
122.40921208979785,116.29494722010178,547
104.7039511412656,99.10625684411741,548
86.38903398330469,87.23568747987945,549
101.72074822565104,96.50189977571456,550
92.23452817678302,101.98661285429102,551
81.4965295460961,89.36744252806221,552
93.17794296594782,105.19659714427664,553
94.2700744046038,103.64218562544679,554
104.21743817770341,100.41000853664572,555
113.25167275754661,90.790428828145,556
111.42976595588834,108.26555146662237,557
108.13230021111914,106.28787071903665,558
95.70169488602771,106.00729932463018,559
101.59661491414322,112.94414747920797,560
99.6334165110642,104.04754532325404,561
114.13805050235109,103.0144999640243,562
93.5015739688531,91.38421541203796,563
94.52574406387393,94.70829879359098,564
115.0141974421538,105.38723459156375,565
105.81462569837981,100.05851332153073,566
95.53766882726386,97.03383887420733,567
101.68976341425656,115.36127586884486,568
101.53740039134998,89.69411185620503,569
101.93287950171649,82.12467122306856,570
108.05878270164492,102.3928093961362,571
103.71773662731422,98.9520610439193,572
98.20460280645491,89.29100787950962,573
94.9757163850331,105.69897947594332,574
82.74776957510461,94.99031123897035,575
95.67203186471562,106.36317221636385,576
111.51125889295179,113.26626437409945,577
102.32264632921276,106.45719171906067,578
93.5114311253309,95.39409208641655,579
97.61526832760084,93.67615688265582,580
91.46915404719235,97.39039094573185,581
102.96138125826137,107.46037262979266,582
120.1591462637292,100.38031338870229,583
118.16286834932198,102.80682142974229,584
112.07621755580175,101.4130960909804,585
107.89934003494105,99.87013970442477,586
97.80205959246655,87.31669628892206,587
87.64492316127888,91.22204811156189,588
100.19639477398621,97.38642591680036,589
95.5932079174649,99.14487155026086,590
108.42354235946767,92.59021193590037,591
101.69330111866978,91.48738179769018,592
94.34074646624245,101.49327688126507,593
104.64016057222081,111.53115307734338,594
129.36345762056675,128.47682807638395,595
91.03380285657292,104.18069823558565,596
111.50119051570712,103.32460820001094,597
106.09247743875797,109.23564416105327,598
99.1579290178331,89.54882998401223,599
92.54894787644778,103.90504943965298,600
100.34941511109156,96.36957164956198,601
102.34941111282653,83.05023451016929,602
107.85903102393966,114.95160473540926,603
107.20747581296851,102.93620635498903,604
103.35643578906796,110.03266229602386,605
93.31852706761485,95.42504308177611,606
103.18493911661143,109.96999156084861,607
95.4777111023761,103.8823683417385,608
89.69472938021495,99.5112640030809,609
109.12331445780734,92.24009318490073,610
93.49163724753552,90.4918577891956,611
88.16688612325619,80.93826756684265,612
100.98239824111637,104.09683013847851,613
80.8025621613115,84.47339902602747,614
99.4659136384334,106.51415621164273,615
104.60277395138394,97.98114998143402,616
95.90065091534092,96.61409905057847,617
102.48711302953222,105.817356247894,618
121.67280559157874,103.37877119303425,619
114.35541237283825,108.88916233562526,620
109.42517232721295,85.22460821467837,621
106.09263521745666,96.96109285930736,622
94.90485805965471,103.68027624018536,623
98.6778963556499,117.60047890076417,624
97.20576113808349,83.68951689185364,625
100.33601392184566,111.03580863686474,626
101.22723941960177,110.30586104706306,627
91.95037228414074,92.72145861588287,628
116.1889161995093,101.3098093934589,629
89.61776976931215,93.33557758476242,630
103.66691200230277,100.129459193565,631
110.37862493079551,107.78114305989197,632
99.7351639792574,88.898681531621,633
93.31966498666532,97.25418585936325,634
100.33419423773087,96.03997858435177,635
119.42858479365218,107.1824718302296,636
106.2610387429012,108.00393315361683,637
97.10393080656095,101.21627751967287,638
105.85050574769288,87.02221330226972,639
98.03630813007992,99.75572719475643,640
81.23448895733276,90.75032392231755,641
102.44351103206695,105.55510106415119,642
110.43085859768908,106.47354192594655,643
111.5547466655744,107.17157000416839,644
99.34747050813404,97.16862873009696,645
85.87015144391609,92.92549960095646,646
111.99299353325075,111.89456566195771,647
98.45034761644871,88.69546595008998,648
107.37678224941357,101.63399270064895,649
111.30954568558262,102.76805437502084,650
103.3860929936217,96.42472305651961,651
99.37536530646328,83.72006538217128,652
93.69612821134035,104.88438659324376,653
95.6443397864988,94.8976488400813,654
100.28307016526327,110.72372933830773,655
95.33613507887661,115.04965331332636,656
103.60018477494096,94.38889482469231,657
80.38562716682708,95.8706547443048,658
89.81074202240059,95.01651889706069,659
99.61379545301241,103.69580174935425,660
92.96519574469492,101.2409857490182,661
94.52513648614833,102.83892034172794,662
88.50795504443317,98.06883104793158,663
106.61078535828321,104.15289259005341,664
116.20419491641991,101.35055548209907,665
89.80008151472535,90.73807715380963,666
111.36606586106105,96.99358789258166,667
85.2992656041411,82.86149327033303,668
101.24533209081318,100.65966607276236,669
79.79632386405859,84.33746159170092,670
104.68817500397033,89.41687998542442,671
100.03609773114492,85.99223458617881,672
101.22104576788908,96.97805415477539,673
111.98567568003025,98.35503657283058,674
105.7283118085982,105.72150168996181,675
99.5176124636057,99.8243253791781,676
91.57506910100372,99.06963614560149,677
100.2666337478188,110.1416009065854,678
92.81878123280667,90.35406685657117,679
95.51660295145962,100.77973142470319,680
114.52664093285549,102.68329641775526,681
108.49586588282294,98.86432588937343,682
102.60248333452961,100.19804364603452,683
106.00332843013196,90.97596207238308,684
85.27438148765653,94.77935267173046,685
100.76224449265877,100.36028102698008,686
82.76564950161372,89.27846705215288,687
93.01559810548147,97.59568118455651,688
103.36115272016322,96.39379465704027,689
103.42105279052198,105.34743723764592,690
106.64237219764321,87.05023489713145,691
101.16056058356003,90.72504704510247,692
100.08802109521588,101.82140497881161,693
99.53260651341039,96.66745803424426,694
113.59708754388689,109.37050423675463,695
112.53068728975948,89.86262941619701,696
84.94683594538402,89.66182571585209,697
100.78365539021915,96.2688029954527,698
112.3807205071465,105.38492999448113,699
96.8942516964536,87.42324681998946,700
101.62715925765058,108.43649920272405,701
93.38327555894448,99.45047235691649,702
87.36053831585704,95.65683595166097,703
100.66229073177733,102.07823538504098,704
95.19079958326421,94.25227965125248,705
97.6146198843126,92.4977390328779,706
84.70509635745019,101.00392594514564,707
87.52837543994879,99.76617658538589,708
97.73448724614691,97.79927549801363,709
94.55290464113159,89.56495085991702,710
104.43375594180463,100.19095865226994,711
88.3577313422656,103.42232098022322,712
105.91776746807605,106.93699904632675,713
104.47560636095443,113.85372062850661,714
99.66809209773801,109.22185812937026,715
105.1502675523597,112.49916293354187,716
97.83573775001214,102.69434590167917,717
96.67823485587067,97.85937553638092,718
98.3033696145307,97.6686815829038,719
85.8863590224112,85.9642134065224,720
98.11985203483546,91.62135412322982,721
106.43888145937346,105.83924984415714,722
82.39957201152005,85.88551163980722,723
105.28005793327448,87.47663154395235,724
92.06062627287764,99.63684124805455,725
94.82601351441103,88.4346205115103,726
99.26771420581245,96.56047028104354,727
100.8427481267345,96.39406069229686,728
111.97696272326208,100.82826542548312,729
96.90573618852586,107.23374803118425,730
115.46066868032224,109.65811560583994,731
98.7742468492845,86.2219354132534,732
103.22813053445387,121.16062802928332,733
105.14043501588714,102.06790629130371,734
91.77019866024547,104.35752418160784,735
87.28912108198234,100.94219074861476,736
99.60060216850879,100.38196888500204,737
105.50164186062489,91.91068217732035,738
107.17955047947638,88.17445767060585,739
95.04043723923412,111.1567080070022,740
116.25419502463548,96.55281278022316,741
97.5134138721424,105.2550480139701,742
92.07046749397392,83.80904702369276,743
110.53194951517796,96.80724076885717,744
111.27305056439546,111.26364498418674,745
89.67216619860743,89.49190405127362,746
107.5394947709868,102.81091689121735,747
86.7346564867957,87.86999715004687,748
99.88853520977021,91.32392353089689,749
122.22589115326952,118.30414943066424,750
112.5620115432437,106.8038008214684,751
106.82092295121546,101.22171950371816,752
106.32890027671482,95.43451996966314,753
91.69837536998627,85.5640065513774,754
103.32877375831359,96.76394796870393,755
104.53540119151234,103.16126498111164,756
89.77513892890823,97.40324935014559,757
102.17525086321889,102.9274787915937,758
105.64728277395159,107.16674315614864,759
102.36159166345024,88.75954435153287,760
104.53938999811521,108.34077703354912,761
98.0043451085735,93.68510586368906,762
89.09278531357936,90.16699031748553,763
100.65150066791477,109.00402732510199,764
81.15697096278979,94.85742418555013,765
93.21772955402726,93.82416794810274,766
111.28256762963161,105.51396610911954,767
118.22555457107896,100.86576495388005,768
104.47750655209451,97.56460436093658,769
76.36125753031553,90.78645077688009,770
113.7920155867331,104.85849663223567,771
105.87531104247597,109.60031894474301,772
98.5755110369081,95.20134263143814,773
107.96333729550273,105.43005716469943,774
105.94816584520045,90.48634793395938,775
88.5938282601745,93.08018808946477,776
87.55585721693703,94.73996745568452,777
