ride_id,timestamp,pickup_zone,dropoff_zone,trip_distance_km,surge_multiplier,fare_amount
b_21,2025-09-01 00:21:00,Z000,Z026,8.264884823952846,1.0625683685209468,67.05807735456459
b_22,2025-09-01 00:22:00,Z024,Z030,3.993323992567064,1.3077236294678731,48.29673142505255
b_23,2025-09-01 00:23:00,Z026,Z004,13.65808095427181,1.0,88.97293468805668
b_24,2025-09-01 00:24:00,Z014,Z030,7.56493542666599,1.1396812905477316,69.15838390508243
b_25,2025-09-01 00:25:00,Z014,Z035,6.837216027353091,1.165816548294263,65.41928730105052
b_26,2025-09-01 00:26:00,Z026,Z038,9.827119084868611,1.1769588297365967,80.1798414873875
b_27,2025-09-01 00:27:00,Z036,Z039,5.571570409603671,1.0306773582817037,62.11468741481829
b_28,2025-09-01 00:28:00,Z033,Z035,9.719018189383512,1.0,61.77397093401771
b_29,2025-09-01 00:29:00,Z015,Z009,4.871898987924832,1.1772940208551383,58.69405313620558
b_30,2025-09-01 00:30:00,Z002,Z014,9.16310442873828,1.1860768466633507,71.55454095797748
b_31,2025-09-01 00:31:00,Z031,Z009,5.189684401960494,1.0,52.34864788804177
b_32,2025-09-01 00:32:00,Z009,Z031,3.2073297277038195,1.3959823798706608,54.27143438041152
b_33,2025-09-01 00:33:00,Z019,Z034,6.315581039165991,1.0,53.71676699194131
b_34,2025-09-01 00:34:00,Z033,Z012,4.140213961252214,1.5404821980828256,50.45528444245707
b_35,2025-09-01 00:35:00,Z019,Z020,9.183195575551585,1.0729542066747582,69.33816913755842
b_36,2025-09-01 00:36:00,Z014,Z021,7.854177792498357,1.220489259393824,61.87498443615836
b_37,2025-09-01 00:37:00,Z015,Z007,9.073616240422382,1.1673796961138052,71.53335702861577
b_38,2025-09-01 00:38:00,Z037,Z004,8.028257063570564,1.0,67.3260169883142
b_39,2025-09-01 00:39:00,Z027,Z038,6.91535242692354,1.089648369684662,62.25259340037965
b_40,2025-09-01 00:40:00,Z019,Z030,7.870323348582804,1.7004004793528174,67.41652384655572
b_41,2025-09-01 00:41:00,Z001,Z033,10.431222700483746,1.1030124568099036,79.2534721101603
b_42,2025-09-01 00:42:00,Z006,Z038,7.342172905991169,1.2062129378443032,54.19732790611067
b_43,2025-09-01 00:43:00,Z032,Z014,5.894881984927805,1.4142354807065314,64.98282950871838
b_44,2025-09-01 00:44:00,Z028,Z001,5.375245927395235,1.569582055805437,55.63687593146299
b_45,2025-09-01 00:45:00,Z026,Z025,7.245684650101271,1.3316328486934796,70.04328391225174
b_46,2025-09-01 00:46:00,Z031,Z008,5.925651760080944,1.4287927297150569,61.843452232552636
b_47,2025-09-01 00:47:00,Z029,Z029,12.50158068829542,1.1579073267075035,82.08962482299877
b_48,2025-09-01 00:48:00,Z032,Z009,4.853588930556349,1.3426403787389027,65.71753098910946
b_49,2025-09-01 00:49:00,Z004,Z014,5.096001041499063,1.3365420697829016,53.96608316207381
b_50,2025-09-01 00:50:00,Z028,Z034,7.035269218804,1.3465309425202567,70.82020876639203
b_51,2025-09-01 00:51:00,Z028,Z023,9.425034364867578,1.0255339957563891,83.68565159787101
b_52,2025-09-01 00:52:00,Z023,Z010,7.129754839065866,1.0,68.9231997695908
b_53,2025-09-01 00:53:00,Z020,Z015,5.405229687554842,1.2416974734796724,58.89170403421433
b_54,2025-09-01 00:54:00,Z017,Z012,5.782749030008132,1.0,50.35062956144869
b_55,2025-09-01 00:55:00,Z028,Z033,6.923019967676261,2.034396016001928,58.11864912579464
b_56,2025-09-01 00:56:00,Z029,Z018,10.23340680291475,1.2237929091208337,74.86395984834672
b_57,2025-09-01 00:57:00,Z021,Z009,5.355045102509054,1.1828078808342306,61.977364525533275
b_58,2025-09-01 00:58:00,Z003,Z017,7.571680652981266,1.0,62.73295718794863
b_59,2025-09-01 00:59:00,Z035,Z018,6.267365144460976,1.3935076813764902,65.30208911080662
b_60,2025-09-01 01:00:00,Z006,Z003,8.611550066045611,1.2688552994311872,74.32616602344032
b_61,2025-09-01 01:01:00,Z032,Z002,8.792839482119575,1.1543419082328636,61.64314390181852
b_62,2025-09-01 01:02:00,Z016,Z028,4.136886153838695,1.333856805647785,51.88309179526782
b_63,2025-09-01 01:03:00,Z022,Z023,13.76715582455666,1.2786158364694244,85.32294059755642
b_64,2025-09-01 01:04:00,Z038,Z003,8.274008494460366,1.186985052652439,63.19753096294387
b_65,2025-09-01 01:05:00,Z039,Z002,6.5266695784517275,1.0009830497868042,68.1849479295557
b_66,2025-09-01 01:06:00,Z039,Z006,5.565023783563851,1.0,53.55503314699247
b_67,2025-09-01 01:07:00,Z020,Z013,7.151224390993837,1.0,58.03031240111952
b_68,2025-09-01 01:08:00,Z008,Z008,7.879541824145878,1.2130492279113614,69.52101852397654
b_69,2025-09-01 01:09:00,Z013,Z030,9.287895995629244,1.0,81.8392716959894
b_70,2025-09-01 01:10:00,Z005,Z038,7.814052686743588,1.4881609522958947,68.04124471550502
b_71,2025-09-01 01:11:00,Z034,Z021,9.009872287078569,1.0996914250760967,76.67060282910325
b_72,2025-09-01 01:12:00,Z013,Z026,3.7751219866197285,1.4920840666385267,47.93897432320775
b_73,2025-09-01 01:13:00,Z007,Z013,5.9190397919079984,1.157214728506392,60.95866582766757
b_74,2025-09-01 01:14:00,Z005,Z023,5.283605914337059,1.0896350157419106,63.538501197239604
b_75,2025-09-01 01:15:00,Z030,Z019,8.21146699464617,1.1091967257797548,67.79982767658765
b_76,2025-09-01 01:16:00,Z026,Z012,8.944997681734813,1.0,78.09285884452083
b_77,2025-09-01 01:17:00,Z021,Z004,4.134784309702237,1.0244363513128476,52.47715490445093
b_78,2025-09-01 01:18:00,Z030,Z039,7.380178346528625,1.2552430051791157,64.18344904252518
b_79,2025-09-01 01:19:00,Z039,Z010,9.613651811278435,1.0,73.86585229373651
b_80,2025-09-01 01:20:00,Z022,Z031,10.087694950780019,1.0745137955116455,73.82638434221265
b_81,2025-09-01 01:21:00,Z001,Z036,5.0115213812724395,1.0,53.5770982634248
b_82,2025-09-01 01:22:00,Z039,Z026,9.207307383972442,1.1112383200350084,61.752440376651
b_83,2025-09-01 01:23:00,Z011,Z005,8.645948080013264,1.0,60.18162836289967
b_84,2025-09-01 01:24:00,Z034,Z039,6.710186651767473,1.0553432868138228,64.05438077422464
b_85,2025-09-01 01:25:00,Z036,Z031,12.707560035192483,1.105713987280981,89.097458111794
b_86,2025-09-01 01:26:00,Z015,Z015,5.0032043446902605,1.4164804428756512,66.14135035636728
b_87,2025-09-01 01:27:00,Z023,Z029,7.106565743688513,1.237865274587197,57.12642890686506
b_88,2025-09-01 01:28:00,Z003,Z030,8.93699331044526,1.068810122248926,67.60156676734441
b_89,2025-09-01 01:29:00,Z008,Z025,8.407788323748717,1.2578481833528004,68.0708977404509
b_90,2025-09-01 01:30:00,Z008,Z005,7.371893284869578,1.0221953825474648,69.90944514399675
b_91,2025-09-01 01:31:00,Z028,Z031,11.242223255267351,1.1783290466849312,82.57706850301743
b_92,2025-09-01 01:32:00,Z001,Z020,11.413362247038005,1.0,81.03243735258773
b_93,2025-09-01 01:33:00,Z019,Z005,10.08168275059434,1.033499789791847,72.74442890571567
b_94,2025-09-01 01:34:00,Z036,Z038,10.304113842430445,1.3291096611012954,66.56687864803614
b_95,2025-09-01 01:35:00,Z022,Z014,7.662671054627225,1.183523849592539,59.35872761512509
b_96,2025-09-01 01:36:00,Z012,Z010,4.88801111678515,1.3762778874010957,60.49430864109828
b_97,2025-09-01 01:37:00,Z006,Z013,13.269452888561007,1.2430308552955096,77.68609120262673
b_98,2025-09-01 01:38:00,Z005,Z008,5.406195225147022,1.059651477326639,61.78446171080955
b_99,2025-09-01 01:39:00,Z001,Z008,13.37318502049557,1.0,72.10024310743042
b_100,2025-09-01 01:40:00,Z038,Z011,7.482235110370647,1.0,54.80838556060205
b_101,2025-09-01 01:41:00,Z036,Z009,8.379530796925929,1.0,71.36357983239542
b_102,2025-09-01 01:42:00,Z027,Z034,7.3771170272092155,1.236432321521298,70.02980300203586
b_103,2025-09-01 01:43:00,Z026,Z012,10.19528985896132,1.3658945982773678,66.83994824895845
b_104,2025-09-01 01:44:00,Z022,Z018,6.5298044909591155,1.1742393335563086,54.96268625656397
b_105,2025-09-01 01:45:00,Z038,Z038,12.408008986773407,1.1668794217940024,84.78338847373003
b_106,2025-09-01 01:46:00,Z036,Z007,9.137570990485468,1.1998271436643009,60.75830204751001
b_107,2025-09-01 01:47:00,Z019,Z015,8.236564589286925,1.0,61.03085905522376
b_108,2025-09-01 01:48:00,Z024,Z021,6.37482023729982,1.0720910104568804,65.36605353562084
b_109,2025-09-01 01:49:00,Z010,Z031,8.50138391993534,1.32426438652964,66.14819751067553
b_110,2025-09-01 01:50:00,Z011,Z026,7.791882817350267,1.1302844261458953,67.27467550039995
b_111,2025-09-01 01:51:00,Z002,Z029,12.549955656170216,1.0,77.01773226870901
b_112,2025-09-01 01:52:00,Z031,Z014,10.140288749194813,1.0,69.04024416427885
b_113,2025-09-01 01:53:00,Z022,Z029,3.900038549045712,1.280049397894578,63.129157233435556
b_114,2025-09-01 01:54:00,Z006,Z019,11.622743389084494,1.4022088885966006,79.81137617503234
b_115,2025-09-01 01:55:00,Z031,Z019,1.8670540999286542,1.0,46.308666502501765
b_116,2025-09-01 01:56:00,Z025,Z021,11.652089316406318,1.0491625852714384,68.43384206039042
b_117,2025-09-01 01:57:00,Z037,Z020,3.085061558598177,1.0,45.06994692935397
b_118,2025-09-01 01:58:00,Z028,Z037,7.801919533804662,1.2409275376652038,59.774170749757474
b_119,2025-09-01 01:59:00,Z015,Z007,9.830882824998726,1.1236291122681494,66.70493896796833
b_120,2025-09-01 02:00:00,Z005,Z013,7.780675930980026,1.204528080242611,56.223466284521216
b_121,2025-09-01 02:01:00,Z010,Z035,5.054834220487185,1.0,49.81792488423526
b_122,2025-09-01 02:02:00,Z012,Z018,10.883174811945004,1.2691041773982878,74.9967406853321
b_123,2025-09-01 02:03:00,Z009,Z014,3.3510650536631337,1.0,45.56045592662775
b_124,2025-09-01 02:04:00,Z005,Z034,4.149521695405432,1.0390035400778437,48.335590002739295
b_125,2025-09-01 02:05:00,Z037,Z028,11.259758862602364,1.0,73.86250706449661
b_126,2025-09-01 02:06:00,Z026,Z025,5.637635221539109,1.0,56.02559032183426
b_127,2025-09-01 02:07:00,Z027,Z034,8.416629551726547,1.1505663548008929,62.34367929511301
b_128,2025-09-01 02:08:00,Z007,Z004,9.82465424817944,1.4840242270788342,73.86051690396161
b_129,2025-09-01 02:09:00,Z021,Z022,7.533793643135865,1.1561815440768808,74.48938392948259
b_130,2025-09-01 02:10:00,Z012,Z032,8.491245484702407,1.220522132311541,62.60811129499838
b_131,2025-09-01 02:11:00,Z036,Z014,8.101592174914657,1.0,71.5785667914524
b_132,2025-09-01 02:12:00,Z014,Z025,8.335361481124442,1.3996116195424193,68.05730398982183
b_133,2025-09-01 02:13:00,Z029,Z034,10.767624991114515,1.0,73.24779833917734
b_134,2025-09-01 02:14:00,Z030,Z011,10.135545398323622,1.2845742184704165,69.15644930740078
b_135,2025-09-01 02:15:00,Z021,Z003,8.608700703306383,1.099503116631215,67.31956728786432
b_136,2025-09-01 02:16:00,Z007,Z033,10.093671733346127,1.2200761096940287,80.80115633301321
b_137,2025-09-01 02:17:00,Z030,Z030,6.445589505319779,1.0591054481190472,60.9957810945123
b_138,2025-09-01 02:18:00,Z032,Z017,5.889181983019107,1.2976371350278462,55.74542716744644
b_139,2025-09-01 02:19:00,Z026,Z011,5.295752299587637,1.0065096882296367,63.2859885952828
b_140,2025-09-01 02:20:00,Z004,Z036,9.760334970579922,1.4033778409401088,71.69161060677169
b_141,2025-09-01 02:21:00,Z030,Z028,11.86183245432186,1.1792351681070006,77.77178305806918
b_142,2025-09-01 02:22:00,Z037,Z013,8.01250070434608,1.0795133282578449,61.8922711511512
b_143,2025-09-01 02:23:00,Z013,Z008,2.8534710817433036,1.3030482467321596,39.856899314988
b_144,2025-09-01 02:24:00,Z019,Z022,6.528245630266244,1.0352404802924102,62.62922595831409
b_145,2025-09-01 02:25:00,Z028,Z035,8.969998689217503,1.0,64.25503461924376
b_146,2025-09-01 02:26:00,Z003,Z011,8.54255252064798,1.1265691317118682,63.72755767192187
b_147,2025-09-01 02:27:00,Z006,Z018,8.034286359074024,1.0,62.92677017118249
b_148,2025-09-01 02:28:00,Z030,Z020,10.272032196545071,1.645905513257696,64.28399033640113
b_149,2025-09-01 02:29:00,Z001,Z004,10.116576498663413,1.3740882031503254,75.58928366243205
b_150,2025-09-01 02:30:00,Z013,Z012,4.448060820641888,1.1952110214873555,56.47164525460832
b_151,2025-09-01 02:31:00,Z020,Z032,8.886734829577124,1.0,72.84448285583603
b_152,2025-09-01 02:32:00,Z002,Z017,5.9509123870770315,1.0511762482891582,58.129999071678874
b_153,2025-09-01 02:33:00,Z030,Z013,8.38207944086893,1.1990389972137547,72.10422338181831
b_154,2025-09-01 02:34:00,Z026,Z022,10.909799496350633,1.0,82.51684355778298
b_155,2025-09-01 02:35:00,Z008,Z003,12.378437099323449,1.0,71.11898908949186
b_156,2025-09-01 02:36:00,Z032,Z000,9.549994347619434,1.2954224535476941,71.16934391922643
b_157,2025-09-01 02:37:00,Z035,Z033,6.535950776619624,2.1472539399848394,52.85341378021852
b_158,2025-09-01 02:38:00,Z000,Z002,6.921852312948949,1.262580913286815,70.6442065048183
b_159,2025-09-01 02:39:00,Z018,Z003,9.13268116786864,1.418384940654191,73.94958640654276
b_160,2025-09-01 02:40:00,Z013,Z011,5.330143938369396,1.0,61.94004730814313
b_161,2025-09-01 02:41:00,Z026,Z008,7.630850502108708,1.0,68.7837062659766
b_162,2025-09-01 02:42:00,Z017,Z033,9.312331271059644,1.1201319836948502,87.44079560186019
b_163,2025-09-01 02:43:00,Z034,Z007,10.09624762524646,1.0,79.83404872577304
b_164,2025-09-01 02:44:00,Z015,Z015,7.057342422410524,1.0,62.49109855318195
b_165,2025-09-01 02:45:00,Z031,Z016,8.724479716114667,1.0764148898016814,56.042502311144716
b_166,2025-09-01 02:46:00,Z017,Z025,11.206308180217748,1.149486937690865,92.27553463889925
b_167,2025-09-01 02:47:00,Z026,Z038,8.563128875905438,1.5816283929784063,66.66810989331191
b_168,2025-09-01 02:48:00,Z011,Z002,3.5090637634978226,1.117813274715796,49.766171769672006
b_169,2025-09-01 02:49:00,Z011,Z002,8.335813170383997,1.0,73.28547444783842
b_170,2025-09-01 02:50:00,Z025,Z001,8.42857282066348,1.0,75.62612872894431
b_171,2025-09-01 02:51:00,Z007,Z039,6.746429516004364,1.1971172189591595,52.62526507400911
b_172,2025-09-01 02:52:00,Z000,Z030,7.907454283550037,1.1455826596420997,66.36549508642881
b_173,2025-09-01 02:53:00,Z022,Z011,4.109239306107002,1.0,47.415911062439406
b_174,2025-09-01 02:54:00,Z018,Z014,10.915234398542314,1.0,67.7609367975275
b_175,2025-09-01 02:55:00,Z023,Z016,8.853897179636657,1.1724441092199414,76.2962209260884
b_176,2025-09-01 02:56:00,Z020,Z007,6.441187865243741,1.0429573142546404,54.637549828025364
b_177,2025-09-01 02:57:00,Z023,Z031,8.389032492197714,1.2488090315622342,65.73882337530853
b_178,2025-09-01 02:58:00,Z026,Z018,8.13117649580269,1.3973592210211503,62.033109238304796
b_179,2025-09-01 02:59:00,Z015,Z034,5.640728226688234,1.1356004470148497,55.2800871582386
b_180,2025-09-01 03:00:00,Z006,Z026,1.132042028176934,1.0,44.201806998711035
b_181,2025-09-01 03:01:00,Z007,Z005,0.6813947250502261,1.4279043101440652,43.731010793390745
b_182,2025-09-01 03:02:00,Z021,Z004,12.854529788384653,1.0,81.64839016861421
b_183,2025-09-01 03:03:00,Z037,Z027,5.001967196000085,1.0,59.69245162687545
b_184,2025-09-01 03:04:00,Z037,Z028,7.063965033848014,1.207495230109166,71.70175297639639
b_185,2025-09-01 03:05:00,Z027,Z018,9.22883941004125,1.1349496584723193,63.11750377866421
b_186,2025-09-01 03:06:00,Z015,Z007,6.895563345590292,1.5793018968058123,53.134983349962
b_187,2025-09-01 03:07:00,Z027,Z003,10.779242020952342,1.2554530092738039,77.54028595255612
b_188,2025-09-01 03:08:00,Z009,Z037,5.42832593138905,1.186936940902586,47.07341999455209
b_189,2025-09-01 03:09:00,Z000,Z039,9.20721189379708,1.3297219876762674,72.15920761704787
b_190,2025-09-01 03:10:00,Z021,Z022,2.5822593713419986,1.3374896433399412,55.10519334545497
b_191,2025-09-01 03:11:00,Z021,Z016,9.586974066923961,1.0885668836733156,61.65713746628632
b_192,2025-09-01 03:12:00,Z020,Z010,9.51926235972044,1.7006770515920668,66.77739637923179
b_193,2025-09-01 03:13:00,Z021,Z027,8.717402101783994,1.3417995269138001,60.10428242469963
b_194,2025-09-01 03:14:00,Z029,Z023,8.552948788437025,1.1436333393644034,62.78767341311842
b_195,2025-09-01 03:15:00,Z003,Z029,8.470727633503948,1.184286503576631,61.00418537320091
b_196,2025-09-01 03:16:00,Z018,Z027,9.960271610410336,1.2923889619080642,80.67189357292155
b_197,2025-09-01 03:17:00,Z008,Z009,10.206131640384173,1.1615675036075046,66.88992409925133
b_198,2025-09-01 03:18:00,Z027,Z007,5.439043830253935,1.2071047545501272,54.730319459536226
b_199,2025-09-01 03:19:00,Z006,Z011,10.443744993134512,1.1382983999030805,71.6812779414701
b_200,2025-09-01 03:20:00,Z018,Z009,5.43107958500006,1.4011683720239645,55.26449909766333
b_201,2025-09-01 03:21:00,Z024,Z015,8.211535507971433,1.0,70.26668836844799
b_202,2025-09-01 03:22:00,Z031,Z003,7.168233907263851,1.1249568871416198,78.05983271817868
b_203,2025-09-01 03:23:00,Z034,Z035,9.001421675992042,1.0,68.07405600826726
b_204,2025-09-01 03:24:00,Z031,Z023,6.970122053301846,1.7820395422158906,60.87280039705898
b_205,2025-09-01 03:25:00,Z025,Z033,8.812194863487168,1.8934259300780842,75.1868742027982
b_206,2025-09-01 03:26:00,Z006,Z014,6.602869113908587,1.248466654527018,60.86331248481921
b_207,2025-09-01 03:27:00,Z013,Z026,5.403134402191552,1.1325393246785507,61.47889068084666
b_208,2025-09-01 03:28:00,Z000,Z022,10.469458680140212,1.198425074713091,79.2849025938206
b_209,2025-09-01 03:29:00,Z033,Z013,9.231371626886839,1.0,67.56832386628467
b_210,2025-09-01 03:30:00,Z014,Z021,9.084867932524961,1.1825207801701423,69.23392878171542
b_211,2025-09-01 03:31:00,Z022,Z012,10.191281733396446,1.1352615214950263,75.42142404542153
b_212,2025-09-01 03:32:00,Z033,Z017,5.150664658790798,1.1519741302686606,48.74431196448204
b_213,2025-09-01 03:33:00,Z032,Z014,10.08606910232919,1.1798628660996293,63.23310170858883
b_214,2025-09-01 03:34:00,Z009,Z015,5.158566447985608,1.375865661242207,60.02193666091016
b_215,2025-09-01 03:35:00,Z023,Z015,8.75186482063068,1.6855254648908207,63.37646930671105
b_216,2025-09-01 03:36:00,Z014,Z008,7.353055497880103,1.0,60.704753086224876
b_217,2025-09-01 03:37:00,Z006,Z018,8.479568943815126,2.30380702588338,65.71550363670067
b_218,2025-09-01 03:38:00,Z028,Z012,9.543442094363172,1.048036833319118,77.49765432793693
b_219,2025-09-01 03:39:00,Z017,Z016,7.85336733721711,1.184217668063111,73.02444665082183
b_220,2025-09-01 03:40:00,Z028,Z039,5.4984397772269205,1.0,57.38354287098537
b_221,2025-09-01 03:41:00,Z010,Z013,10.124206652876378,1.0,71.3654684069349
b_222,2025-09-01 03:42:00,Z025,Z028,10.742829190468473,1.0775794150925129,83.4137419663465
b_223,2025-09-01 03:43:00,Z012,Z030,9.512932333991689,1.1964934361852144,66.00846536397972
b_224,2025-09-01 03:44:00,Z024,Z013,10.391806480941245,1.0,76.6516823074473
b_225,2025-09-01 03:45:00,Z002,Z035,3.3922706687304816,1.1579262368571634,49.63348771040746
b_226,2025-09-01 03:46:00,Z016,Z000,7.980291010221147,1.0,57.60654689700161
b_227,2025-09-01 03:47:00,Z030,Z034,7.514739826958752,1.1929702764723071,48.02577919022603
b_228,2025-09-01 03:48:00,Z014,Z009,2.914510126250007,1.398636919243687,46.99854203011668
b_229,2025-09-01 03:49:00,Z022,Z006,8.071823811695344,1.3818150470886055,67.28822080724099
b_230,2025-09-01 03:50:00,Z016,Z009,7.8082716234320575,1.0,65.83723516768428
b_231,2025-09-01 03:51:00,Z012,Z023,4.034051023071854,1.1961816883688692,52.263430600710265
b_232,2025-09-01 03:52:00,Z027,Z024,5.700071679016164,1.2653532164520083,55.02865528416687
b_233,2025-09-01 03:53:00,Z028,Z006,8.01269440959448,1.3798691522395323,57.817181138557146
b_234,2025-09-01 03:54:00,Z039,Z026,9.30462671409466,1.0,78.05043025905856
b_235,2025-09-01 03:55:00,Z018,Z035,9.568915939110267,1.1075406437692392,77.5455644432941
b_236,2025-09-01 03:56:00,Z023,Z017,5.03655588896945,1.1156620036277605,50.498714197840634
b_237,2025-09-01 03:57:00,Z002,Z020,5.107641992270189,1.1444809854476967,53.80210322283539
b_238,2025-09-01 03:58:00,Z026,Z036,6.536286751017055,1.0228733186516128,62.883716981664264
b_239,2025-09-01 03:59:00,Z032,Z000,7.67518759776492,1.0374736218515723,68.23872268296209
b_240,2025-09-01 04:00:00,Z005,Z009,6.362352202811716,1.7676858705888456,53.37761552212056
b_241,2025-09-01 04:01:00,Z032,Z032,7.320187023828302,1.0,49.381570701448666
b_242,2025-09-01 04:02:00,Z023,Z025,9.574327301019341,1.3435124905553284,78.783829067276
b_243,2025-09-01 04:03:00,Z022,Z026,9.511147575111208,1.324632024639422,64.52283130036254
b_244,2025-09-01 04:04:00,Z025,Z012,8.145274849153155,1.34627265092144,69.76340469589532
b_245,2025-09-01 04:05:00,Z025,Z004,4.946841802226363,1.0,56.72582118282924
b_246,2025-09-01 04:06:00,Z038,Z007,6.572461398543531,1.2061733066132714,47.90862564377454
b_247,2025-09-01 04:07:00,Z022,Z034,9.209461282048,1.0614775688892675,74.11645513593605
b_248,2025-09-01 04:08:00,Z024,Z029,9.975496438292215,1.1886650617757502,72.24352458517227
b_249,2025-09-01 04:09:00,Z011,Z002,10.455664666799787,1.2533052047918927,80.40907381678474
b_250,2025-09-01 04:10:00,Z010,Z009,5.147162958190606,1.0,45.23484847034075
b_251,2025-09-01 04:11:00,Z002,Z035,6.639277831059242,1.2268153841152607,55.13802151652259
b_252,2025-09-01 04:12:00,Z030,Z016,4.77490364729599,1.1066545777578947,57.11960493526779
b_253,2025-09-01 04:13:00,Z025,Z039,0.4464120497838957,1.0,38.69614995599039
b_254,2025-09-01 04:14:00,Z001,Z010,5.070056031014745,1.9097892744132092,61.94587176823966
b_255,2025-09-01 04:15:00,Z011,Z017,3.372653824904189,1.0,49.792588497286474
b_256,2025-09-01 04:16:00,Z003,Z023,11.284448251026035,1.4277872533120592,70.20241891768575
b_257,2025-09-01 04:17:00,Z029,Z024,8.985437973031656,1.0,71.76930001020429
b_258,2025-09-01 04:18:00,Z004,Z025,6.196760558266936,1.1229833998088061,65.16974275524143
b_259,2025-09-01 04:19:00,Z012,Z015,7.968810284857968,1.1844489874583248,60.90157471885404
b_260,2025-09-01 04:20:00,Z006,Z025,8.839181463417045,1.2253395521776647,62.45429170598579
b_261,2025-09-01 04:21:00,Z015,Z019,12.17916856104243,1.57196923027605,75.70722539180555
b_262,2025-09-01 04:22:00,Z028,Z024,9.746072831154557,1.1143202586069691,67.8817413099493
b_263,2025-09-01 04:23:00,Z036,Z033,11.62001967604665,1.5939151117307204,77.00677535997924
b_264,2025-09-01 04:24:00,Z006,Z001,9.021561450364597,1.1588514087696458,64.59076602720428
b_265,2025-09-01 04:25:00,Z004,Z031,11.065367477592488,1.0,77.33082411292149
b_266,2025-09-01 04:26:00,Z022,Z026,11.419405398409804,1.285377391202718,85.82779864757214
b_267,2025-09-01 04:27:00,Z010,Z016,10.140506701573868,1.0,82.34273330114256
b_268,2025-09-01 04:28:00,Z019,Z020,7.8939227724006455,1.5788392227422716,60.50727414893115
b_269,2025-09-01 04:29:00,Z027,Z033,10.551528600133352,1.3132583591899984,78.71328923956035
b_270,2025-09-01 04:30:00,Z016,Z017,6.831430486247482,1.3687157950635778,66.39364574502179
b_271,2025-09-01 04:31:00,Z017,Z012,11.386159869655422,1.0,83.74188307449556
b_272,2025-09-01 04:32:00,Z002,Z037,7.131366892058395,1.2436412898674254,66.21741341261112
b_273,2025-09-01 04:33:00,Z034,Z031,6.115416550872461,1.0,66.92586367436868
b_274,2025-09-01 04:34:00,Z008,Z008,12.528571599020182,1.0,77.32003587272104
b_275,2025-09-01 04:35:00,Z004,Z012,6.790299362549397,1.0,64.55264226725592
b_276,2025-09-01 04:36:00,Z006,Z024,8.22588370501899,1.0,65.15253792633673
b_277,2025-09-01 04:37:00,Z000,Z033,5.1589584692658335,1.4189441397259706,51.408825977756514
b_278,2025-09-01 04:38:00,Z008,Z034,6.069040134437108,1.0,47.20147785536969
b_279,2025-09-01 04:39:00,Z031,Z010,6.969914508393116,1.0,66.66119847540274
b_280,2025-09-01 04:40:00,Z027,Z026,5.346128362572343,1.6017545714730452,50.85196495587647
b_281,2025-09-01 04:41:00,Z006,Z020,10.870322943333557,1.0661698626123481,72.98143118426718
b_282,2025-09-01 04:42:00,Z002,Z016,6.007636675971455,1.1969598940247075,52.852831160752054
b_283,2025-09-01 04:43:00,Z011,Z007,4.6791048749002435,1.0,57.216235789738775
b_284,2025-09-01 04:44:00,Z010,Z027,10.605214992049874,1.302485465746746,73.47294248014451
b_285,2025-09-01 04:45:00,Z007,Z002,9.587815162062618,1.1513924600385206,73.66119406824977
